2019-06-26_15:36:53data_dir: data/
batch_size: 120
win_size: 5
hidden_num: 100
word_dim: 300
num_epochs: 3
grad_clip: 10.00/3354 (epoch 0), train_loss = 9.870, time/batch = 0.194
432/3354 (epoch 0), train_loss = 5.424, time/batch = 0.117
433/3354 (epoch 0), train_loss = 5.807, time/batch = 0.119
434/3354 (epoch 0), train_loss = 5.042, time/batch = 0.117
435/3354 (epoch 0), train_loss = 5.250, time/batch = 0.116
436/3354 (epoch 0), train_loss = 5.282, time/batch = 0.118
437/3354 (epoch 0), train_loss = 4.965, time/batch = 0.116
438/3354 (epoch 0), train_loss = 4.800, time/batch = 0.116
439/3354 (epoch 0), train_loss = 5.278, time/batch = 0.115
440/3354 (epoch 0), train_loss = 4.693, time/batch = 0.117
441/3354 (epoch 0), train_loss = 6.283, time/batch = 0.117
442/3354 (epoch 0), train_loss = 4.906, time/batch = 0.118
443/3354 (epoch 0), train_loss = 4.798, time/batch = 0.116
444/3354 (epoch 0), train_loss = 5.329, time/batch = 0.117
445/3354 (epoch 0), train_loss = 5.433, time/batch = 0.114
446/3354 (epoch 0), train_loss = 4.970, time/batch = 0.115
447/3354 (epoch 0), train_loss = 5.608, time/batch = 0.116
448/3354 (epoch 0), train_loss = 5.238, time/batch = 0.115
449/3354 (epoch 0), train_loss = 5.480, time/batch = 0.117
450/3354 (epoch 0), train_loss = 4.904, time/batch = 0.116
451/3354 (epoch 0), train_loss = 5.784, time/batch = 0.116
452/3354 (epoch 0), train_loss = 5.835, time/batch = 0.117
453/3354 (epoch 0), train_loss = 5.297, time/batch = 0.117
454/3354 (epoch 0), train_loss = 5.846, time/batch = 0.116
455/3354 (epoch 0), train_loss = 4.306, time/batch = 0.115
456/3354 (epoch 0), train_loss = 5.347, time/batch = 0.117
457/3354 (epoch 0), train_loss = 4.911, time/batch = 0.117
458/3354 (epoch 0), train_loss = 5.950, time/batch = 0.118
459/3354 (epoch 0), train_loss = 5.397, time/batch = 0.116
460/3354 (epoch 0), train_loss = 4.985, time/batch = 0.117
461/3354 (epoch 0), train_loss = 5.247, time/batch = 0.117
462/3354 (epoch 0), train_loss = 4.957, time/batch = 0.119
463/3354 (epoch 0), train_loss = 5.421, time/batch = 0.113
464/3354 (epoch 0), train_loss = 5.341, time/batch = 0.117
465/3354 (epoch 0), train_loss = 5.837, time/batch = 0.116
466/3354 (epoch 0), train_loss = 5.430, time/batch = 0.118
467/3354 (epoch 0), train_loss = 5.485, time/batch = 0.117
468/3354 (epoch 0), train_loss = 4.912, time/batch = 0.117
469/3354 (epoch 0), train_loss = 5.067, time/batch = 0.117
470/3354 (epoch 0), train_loss = 4.836, time/batch = 0.119
471/3354 (epoch 0), train_loss = 4.981, time/batch = 0.115
472/3354 (epoch 0), train_loss = 4.722, time/batch = 0.117
473/3354 (epoch 0), train_loss = 6.097, time/batch = 0.117
474/3354 (epoch 0), train_loss = 5.030, time/batch = 0.116
475/3354 (epoch 0), train_loss = 5.233, time/batch = 0.116
476/3354 (epoch 0), train_loss = 5.123, time/batch = 0.116
477/3354 (epoch 0), train_loss = 5.174, time/batch = 0.121
478/3354 (epoch 0), train_loss = 5.836, time/batch = 0.116
479/3354 (epoch 0), train_loss = 5.375, time/batch = 0.117
480/3354 (epoch 0), train_loss = 4.912, time/batch = 0.116
481/3354 (epoch 0), train_loss = 4.821, time/batch = 0.115
482/3354 (epoch 0), train_loss = 5.473, time/batch = 0.118
483/3354 (epoch 0), train_loss = 5.216, time/batch = 0.118
484/3354 (epoch 0), train_loss = 5.653, time/batch = 0.117
485/3354 (epoch 0), train_loss = 5.060, time/batch = 0.116
486/3354 (epoch 0), train_loss = 5.366, time/batch = 0.117
487/3354 (epoch 0), train_loss = 5.332, time/batch = 0.118
488/3354 (epoch 0), train_loss = 5.407, time/batch = 0.116
489/3354 (epoch 0), train_loss = 5.470, time/batch = 0.116
490/3354 (epoch 0), train_loss = 5.428, time/batch = 0.116
491/3354 (epoch 0), train_loss = 6.287, time/batch = 0.115
492/3354 (epoch 0), train_loss = 5.894, time/batch = 0.118
493/3354 (epoch 0), train_loss = 5.304, time/batch = 0.116
494/3354 (epoch 0), train_loss = 5.742, time/batch = 0.117
495/3354 (epoch 0), train_loss = 5.673, time/batch = 0.117
496/3354 (epoch 0), train_loss = 6.433, time/batch = 0.117
497/3354 (epoch 0), train_loss = 5.392, time/batch = 0.116
498/3354 (epoch 0), train_loss = 5.109, time/batch = 0.118
499/3354 (epoch 0), train_loss = 5.341, time/batch = 0.116
500/3354 (epoch 0), train_loss = 4.983, time/batch = 0.121
501/3354 (epoch 0), train_loss = 6.370, time/batch = 0.121
502/3354 (epoch 0), train_loss = 4.435, time/batch = 0.114
503/3354 (epoch 0), train_loss = 4.286, time/batch = 0.116
504/3354 (epoch 0), train_loss = 4.780, time/batch = 0.116
505/3354 (epoch 0), train_loss = 4.903, time/batch = 0.117
506/3354 (epoch 0), train_loss = 5.113, time/batch = 0.117
507/3354 (epoch 0), train_loss = 4.906, time/batch = 0.116
508/3354 (epoch 0), train_loss = 5.507, time/batch = 0.117
509/3354 (epoch 0), train_loss = 5.320, time/batch = 0.119
510/3354 (epoch 0), train_loss = 4.957, time/batch = 0.118
511/3354 (epoch 0), train_loss = 5.517, time/batch = 0.115
512/3354 (epoch 0), train_loss = 4.798, time/batch = 0.117
513/3354 (epoch 0), train_loss = 4.586, time/batch = 0.119
514/3354 (epoch 0), train_loss = 5.183, time/batch = 0.116
515/3354 (epoch 0), train_loss = 4.982, time/batch = 0.116
516/3354 (epoch 0), train_loss = 5.165, time/batch = 0.116
517/3354 (epoch 0), train_loss = 5.923, time/batch = 0.117
518/3354 (epoch 0), train_loss = 5.245, time/batch = 0.118
519/3354 (epoch 0), train_loss = 5.296, time/batch = 0.115
520/3354 (epoch 0), train_loss = 5.305, time/batch = 0.117
521/3354 (epoch 0), train_loss = 5.269, time/batch = 0.116
522/3354 (epoch 0), train_loss = 5.303, time/batch = 0.119
523/3354 (epoch 0), train_loss = 5.394, time/batch = 0.115
524/3354 (epoch 0), train_loss = 5.387, time/batch = 0.117
525/3354 (epoch 0), train_loss = 4.706, time/batch = 0.116
526/3354 (epoch 0), train_loss = 5.203, time/batch = 0.117
527/3354 (epoch 0), train_loss = 4.997, time/batch = 0.115
528/3354 (epoch 0), train_loss = 4.000, time/batch = 0.115
529/3354 (epoch 0), train_loss = 4.434, time/batch = 0.116
530/3354 (epoch 0), train_loss = 5.506, time/batch = 0.116
531/3354 (epoch 0), train_loss = 5.672, time/batch = 0.118
532/3354 (epoch 0), train_loss = 5.175, time/batch = 0.115
533/3354 (epoch 0), train_loss = 4.597, time/batch = 0.115
534/3354 (epoch 0), train_loss = 5.136, time/batch = 0.116
535/3354 (epoch 0), train_loss = 4.877, time/batch = 0.116
536/3354 (epoch 0), train_loss = 4.937, time/batch = 0.117
537/3354 (epoch 0), train_loss = 4.622, time/batch = 0.116
538/3354 (epoch 0), train_loss = 5.466, time/batch = 0.119
539/3354 (epoch 0), train_loss = 5.137, time/batch = 0.117
540/3354 (epoch 0), train_loss = 5.919, time/batch = 0.116
541/3354 (epoch 0), train_loss = 4.548, time/batch = 0.114
542/3354 (epoch 0), train_loss = 4.295, time/batch = 0.116
543/3354 (epoch 0), train_loss = 5.647, time/batch = 0.115
544/3354 (epoch 0), train_loss = 5.167, time/batch = 0.115
545/3354 (epoch 0), train_loss = 6.212, time/batch = 0.115
546/3354 (epoch 0), train_loss = 5.086, time/batch = 0.117
547/3354 (epoch 0), train_loss = 5.535, time/batch = 0.117
548/3354 (epoch 0), train_loss = 5.622, time/batch = 0.118
549/3354 (epoch 0), train_loss = 5.372, time/batch = 0.114
550/3354 (epoch 0), train_loss = 4.928, time/batch = 0.117
551/3354 (epoch 0), train_loss = 5.352, time/batch = 0.117
552/3354 (epoch 0), train_loss = 5.283, time/batch = 0.117
553/3354 (epoch 0), train_loss = 4.927, time/batch = 0.117
554/3354 (epoch 0), train_loss = 5.104, time/batch = 0.115
555/3354 (epoch 0), train_loss = 5.347, time/batch = 0.117
556/3354 (epoch 0), train_loss = 5.148, time/batch = 0.116
557/3354 (epoch 0), train_loss = 4.877, time/batch = 0.116
558/3354 (epoch 0), train_loss = 4.850, time/batch = 0.116
559/3354 (epoch 0), train_loss = 4.668, time/batch = 0.116
560/3354 (epoch 0), train_loss = 5.049, time/batch = 0.116
561/3354 (epoch 0), train_loss = 4.990, time/batch = 0.116
562/3354 (epoch 0), train_loss = 5.742, time/batch = 0.115
563/3354 (epoch 0), train_loss = 5.601, time/batch = 0.117
564/3354 (epoch 0), train_loss = 5.124, time/batch = 0.116
565/3354 (epoch 0), train_loss = 5.279, time/batch = 0.117
566/3354 (epoch 0), train_loss = 4.732, time/batch = 0.117
567/3354 (epoch 0), train_loss = 5.018, time/batch = 0.116
568/3354 (epoch 0), train_loss = 4.679, time/batch = 0.117
569/3354 (epoch 0), train_loss = 5.141, time/batch = 0.119
570/3354 (epoch 0), train_loss = 5.309, time/batch = 0.117
571/3354 (epoch 0), train_loss = 4.412, time/batch = 0.114
572/3354 (epoch 0), train_loss = 4.899, time/batch = 0.117
573/3354 (epoch 0), train_loss = 5.620, time/batch = 0.120
574/3354 (epoch 0), train_loss = 5.231, time/batch = 0.122
575/3354 (epoch 0), train_loss = 5.449, time/batch = 0.119
576/3354 (epoch 0), train_loss = 5.364, time/batch = 0.115
577/3354 (epoch 0), train_loss = 4.874, time/batch = 0.115
578/3354 (epoch 0), train_loss = 4.963, time/batch = 0.119
579/3354 (epoch 0), train_loss = 5.124, time/batch = 0.116
580/3354 (epoch 0), train_loss = 5.448, time/batch = 0.116
581/3354 (epoch 0), train_loss = 5.601, time/batch = 0.115
582/3354 (epoch 0), train_loss = 5.316, time/batch = 0.118
583/3354 (epoch 0), train_loss = 5.008, time/batch = 0.115
584/3354 (epoch 0), train_loss = 5.286, time/batch = 0.115
585/3354 (epoch 0), train_loss = 5.193, time/batch = 0.115
586/3354 (epoch 0), train_loss = 5.838, time/batch = 0.115
587/3354 (epoch 0), train_loss = 4.729, time/batch = 0.117
588/3354 (epoch 0), train_loss = 5.242, time/batch = 0.117
589/3354 (epoch 0), train_loss = 5.360, time/batch = 0.117
590/3354 (epoch 0), train_loss = 5.507, time/batch = 0.116
591/3354 (epoch 0), train_loss = 6.192, time/batch = 0.115
592/3354 (epoch 0), train_loss = 5.719, time/batch = 0.116
593/3354 (epoch 0), train_loss = 5.620, time/batch = 0.116
594/3354 (epoch 0), train_loss = 5.452, time/batch = 0.116
595/3354 (epoch 0), train_loss = 5.536, time/batch = 0.119
596/3354 (epoch 0), train_loss = 5.539, time/batch = 0.116
597/3354 (epoch 0), train_loss = 4.497, time/batch = 0.115
598/3354 (epoch 0), train_loss = 4.864, time/batch = 0.115
599/3354 (epoch 0), train_loss = 4.461, time/batch = 0.116
600/3354 (epoch 0), train_loss = 5.160, time/batch = 0.116
601/3354 (epoch 0), train_loss = 5.076, time/batch = 0.116
602/3354 (epoch 0), train_loss = 4.494, time/batch = 0.117
603/3354 (epoch 0), train_loss = 5.377, time/batch = 0.115
604/3354 (epoch 0), train_loss = 5.606, time/batch = 0.118
605/3354 (epoch 0), train_loss = 5.548, time/batch = 0.118
606/3354 (epoch 0), train_loss = 4.560, time/batch = 0.119
607/3354 (epoch 0), train_loss = 3.928, time/batch = 0.115
608/3354 (epoch 0), train_loss = 6.089, time/batch = 0.118
609/3354 (epoch 0), train_loss = 5.616, time/batch = 0.114
610/3354 (epoch 0), train_loss = 6.081, time/batch = 0.116
611/3354 (epoch 0), train_loss = 5.600, time/batch = 0.116
612/3354 (epoch 0), train_loss = 5.244, time/batch = 0.118
613/3354 (epoch 0), train_loss = 5.730, time/batch = 0.116
614/3354 (epoch 0), train_loss = 5.612, time/batch = 0.115
615/3354 (epoch 0), train_loss = 5.494, time/batch = 0.115
616/3354 (epoch 0), train_loss = 4.635, time/batch = 0.116
617/3354 (epoch 0), train_loss = 5.360, time/batch = 0.117
618/3354 (epoch 0), train_loss = 5.633, time/batch = 0.117
619/3354 (epoch 0), train_loss = 6.097, time/batch = 0.117
620/3354 (epoch 0), train_loss = 5.778, time/batch = 0.115
621/3354 (epoch 0), train_loss = 4.544, time/batch = 0.117
622/3354 (epoch 0), train_loss = 3.947, time/batch = 0.117
623/3354 (epoch 0), train_loss = 5.016, time/batch = 0.118
624/3354 (epoch 0), train_loss = 4.752, time/batch = 0.116
625/3354 (epoch 0), train_loss = 5.342, time/batch = 0.116
626/3354 (epoch 0), train_loss = 5.560, time/batch = 0.116
627/3354 (epoch 0), train_loss = 5.800, time/batch = 0.116
628/3354 (epoch 0), train_loss = 5.597, time/batch = 0.116
629/3354 (epoch 0), train_loss = 4.771, time/batch = 0.117
630/3354 (epoch 0), train_loss = 4.953, time/batch = 0.116
631/3354 (epoch 0), train_loss = 4.682, time/batch = 0.116
632/3354 (epoch 0), train_loss = 5.489, time/batch = 0.117
633/3354 (epoch 0), train_loss = 5.271, time/batch = 0.116
634/3354 (epoch 0), train_loss = 6.020, time/batch = 0.119
635/3354 (epoch 0), train_loss = 5.765, time/batch = 0.115
636/3354 (epoch 0), train_loss = 5.061, time/batch = 0.115
637/3354 (epoch 0), train_loss = 5.934, time/batch = 0.115
638/3354 (epoch 0), train_loss = 4.603, time/batch = 0.118
639/3354 (epoch 0), train_loss = 5.089, time/batch = 0.116
640/3354 (epoch 0), train_loss = 5.704, time/batch = 0.117
641/3354 (epoch 0), train_loss = 5.532, time/batch = 0.116
642/3354 (epoch 0), train_loss = 5.455, time/batch = 0.116
643/3354 (epoch 0), train_loss = 5.241, time/batch = 0.120
644/3354 (epoch 0), train_loss = 5.705, time/batch = 0.120
645/3354 (epoch 0), train_loss = 5.086, time/batch = 0.117
646/3354 (epoch 0), train_loss = 5.119, time/batch = 0.116
647/3354 (epoch 0), train_loss = 4.693, time/batch = 0.117
648/3354 (epoch 0), train_loss = 5.380, time/batch = 0.116
649/3354 (epoch 0), train_loss = 5.356, time/batch = 0.116
650/3354 (epoch 0), train_loss = 4.961, time/batch = 0.116
651/3354 (epoch 0), train_loss = 5.536, time/batch = 0.118
652/3354 (epoch 0), train_loss = 4.715, time/batch = 0.116
653/3354 (epoch 0), train_loss = 5.448, time/batch = 0.116
654/3354 (epoch 0), train_loss = 5.360, time/batch = 0.116
655/3354 (epoch 0), train_loss = 5.271, time/batch = 0.118
656/3354 (epoch 0), train_loss = 5.447, time/batch = 0.120
657/3354 (epoch 0), train_loss = 5.348, time/batch = 0.118
658/3354 (epoch 0), train_loss = 4.733, time/batch = 0.119
659/3354 (epoch 0), train_loss = 5.085, time/batch = 0.115
660/3354 (epoch 0), train_loss = 4.944, time/batch = 0.117
661/3354 (epoch 0), train_loss = 4.760, time/batch = 0.118
662/3354 (epoch 0), train_loss = 4.576, time/batch = 0.119
663/3354 (epoch 0), train_loss = 5.394, time/batch = 0.130
664/3354 (epoch 0), train_loss = 5.168, time/batch = 0.120
665/3354 (epoch 0), train_loss = 4.976, time/batch = 0.128
666/3354 (epoch 0), train_loss = 4.654, time/batch = 0.122
667/3354 (epoch 0), train_loss = 4.422, time/batch = 0.125
668/3354 (epoch 0), train_loss = 4.339, time/batch = 0.122
669/3354 (epoch 0), train_loss = 4.287, time/batch = 0.117
670/3354 (epoch 0), train_loss = 5.624, time/batch = 0.118
671/3354 (epoch 0), train_loss = 4.895, time/batch = 0.119
672/3354 (epoch 0), train_loss = 5.129, time/batch = 0.133
673/3354 (epoch 0), train_loss = 4.970, time/batch = 0.127
674/3354 (epoch 0), train_loss = 5.018, time/batch = 0.128
675/3354 (epoch 0), train_loss = 4.789, time/batch = 0.123
676/3354 (epoch 0), train_loss = 4.370, time/batch = 0.127
677/3354 (epoch 0), train_loss = 4.698, time/batch = 0.126
678/3354 (epoch 0), train_loss = 4.383, time/batch = 0.117
679/3354 (epoch 0), train_loss = 4.594, time/batch = 0.117
680/3354 (epoch 0), train_loss = 4.152, time/batch = 0.116
681/3354 (epoch 0), train_loss = 5.179, time/batch = 0.117
682/3354 (epoch 0), train_loss = 4.923, time/batch = 0.119
683/3354 (epoch 0), train_loss = 5.143, time/batch = 0.121
684/3354 (epoch 0), train_loss = 5.534, time/batch = 0.120
685/3354 (epoch 0), train_loss = 5.252, time/batch = 0.118
686/3354 (epoch 0), train_loss = 5.406, time/batch = 0.118
687/3354 (epoch 0), train_loss = 4.236, time/batch = 0.117
688/3354 (epoch 0), train_loss = 4.953, time/batch = 0.116
689/3354 (epoch 0), train_loss = 4.139, time/batch = 0.118
690/3354 (epoch 0), train_loss = 5.281, time/batch = 0.117
691/3354 (epoch 0), train_loss = 5.081, time/batch = 0.117
692/3354 (epoch 0), train_loss = 5.247, time/batch = 0.117
693/3354 (epoch 0), train_loss = 5.596, time/batch = 0.116
694/3354 (epoch 0), train_loss = 4.650, time/batch = 0.117
695/3354 (epoch 0), train_loss = 4.218, time/batch = 0.124
696/3354 (epoch 0), train_loss = 4.525, time/batch = 0.126
697/3354 (epoch 0), train_loss = 4.658, time/batch = 0.124
698/3354 (epoch 0), train_loss = 5.210, time/batch = 0.122
699/3354 (epoch 0), train_loss = 5.117, time/batch = 0.119
700/3354 (epoch 0), train_loss = 5.625, time/batch = 0.123
701/3354 (epoch 0), train_loss = 4.926, time/batch = 0.120
702/3354 (epoch 0), train_loss = 4.985, time/batch = 0.125
703/3354 (epoch 0), train_loss = 5.380, time/batch = 0.125
704/3354 (epoch 0), train_loss = 4.756, time/batch = 0.121
705/3354 (epoch 0), train_loss = 4.872, time/batch = 0.120
706/3354 (epoch 0), train_loss = 4.664, time/batch = 0.119
707/3354 (epoch 0), train_loss = 5.029, time/batch = 0.121
708/3354 (epoch 0), train_loss = 4.647, time/batch = 0.121
709/3354 (epoch 0), train_loss = 4.575, time/batch = 0.120
710/3354 (epoch 0), train_loss = 4.722, time/batch = 0.125
711/3354 (epoch 0), train_loss = 5.019, time/batch = 0.121
712/3354 (epoch 0), train_loss = 3.875, time/batch = 0.123
713/3354 (epoch 0), train_loss = 5.319, time/batch = 0.121
714/3354 (epoch 0), train_loss = 4.419, time/batch = 0.117
715/3354 (epoch 0), train_loss = 5.350, time/batch = 0.129
716/3354 (epoch 0), train_loss = 4.371, time/batch = 0.123
717/3354 (epoch 0), train_loss = 5.826, time/batch = 0.122
718/3354 (epoch 0), train_loss = 5.611, time/batch = 0.120
719/3354 (epoch 0), train_loss = 5.793, time/batch = 0.121
720/3354 (epoch 0), train_loss = 6.056, time/batch = 0.124
721/3354 (epoch 0), train_loss = 5.065, time/batch = 0.120
722/3354 (epoch 0), train_loss = 5.364, time/batch = 0.121
723/3354 (epoch 0), train_loss = 5.357, time/batch = 0.120
724/3354 (epoch 0), train_loss = 4.877, time/batch = 0.122
725/3354 (epoch 0), train_loss = 5.224, time/batch = 0.121
726/3354 (epoch 0), train_loss = 4.686, time/batch = 0.123
727/3354 (epoch 0), train_loss = 5.238, time/batch = 0.132
728/3354 (epoch 0), train_loss = 5.102, time/batch = 0.130
729/3354 (epoch 0), train_loss = 5.405, time/batch = 0.121
730/3354 (epoch 0), train_loss = 4.396, time/batch = 0.121
731/3354 (epoch 0), train_loss = 4.892, time/batch = 0.120
732/3354 (epoch 0), train_loss = 5.450, time/batch = 0.123
733/3354 (epoch 0), train_loss = 4.487, time/batch = 0.122
734/3354 (epoch 0), train_loss = 4.397, time/batch = 0.126
735/3354 (epoch 0), train_loss = 5.330, time/batch = 0.123
736/3354 (epoch 0), train_loss = 4.903, time/batch = 0.123
737/3354 (epoch 0), train_loss = 5.131, time/batch = 0.123
738/3354 (epoch 0), train_loss = 5.422, time/batch = 0.123
739/3354 (epoch 0), train_loss = 5.156, time/batch = 0.120
740/3354 (epoch 0), train_loss = 4.897, time/batch = 0.126
741/3354 (epoch 0), train_loss = 4.967, time/batch = 0.126
742/3354 (epoch 0), train_loss = 4.506, time/batch = 0.126
743/3354 (epoch 0), train_loss = 5.162, time/batch = 0.121
744/3354 (epoch 0), train_loss = 4.907, time/batch = 0.124
745/3354 (epoch 0), train_loss = 5.480, time/batch = 0.121
746/3354 (epoch 0), train_loss = 4.940, time/batch = 0.126
747/3354 (epoch 0), train_loss = 4.524, time/batch = 0.121
748/3354 (epoch 0), train_loss = 4.668, time/batch = 0.125
749/3354 (epoch 0), train_loss = 3.387, time/batch = 0.122
750/3354 (epoch 0), train_loss = 3.945, time/batch = 0.122
751/3354 (epoch 0), train_loss = 4.691, time/batch = 0.124
752/3354 (epoch 0), train_loss = 5.162, time/batch = 0.123
753/3354 (epoch 0), train_loss = 5.624, time/batch = 0.128
754/3354 (epoch 0), train_loss = 4.599, time/batch = 0.128
755/3354 (epoch 0), train_loss = 5.615, time/batch = 0.121
756/3354 (epoch 0), train_loss = 5.414, time/batch = 0.124
757/3354 (epoch 0), train_loss = 5.336, time/batch = 0.121
758/3354 (epoch 0), train_loss = 6.143, time/batch = 0.125
759/3354 (epoch 0), train_loss = 5.445, time/batch = 0.124
760/3354 (epoch 0), train_loss = 5.187, time/batch = 0.129
761/3354 (epoch 0), train_loss = 5.164, time/batch = 0.124
762/3354 (epoch 0), train_loss = 5.484, time/batch = 0.125
763/3354 (epoch 0), train_loss = 5.198, time/batch = 0.123
764/3354 (epoch 0), train_loss = 4.977, time/batch = 0.125
